city_index,country,location_name,MAE,RMSE,SMAPE_%,R2
158,Sierra Leone,Freetown,1.0986553682177864,1.357022032592875,4.414701650681758,-0.5311914191681952
159,Suriname,Paramaribo,1.5381383703561304,1.7329440430974121,6.717527114949702,-2.335545545479169
160,San Marino,San Marino,4.419054549830287,5.232968637660228,74.82467919725941,-1.291105593290487
161,Antigua and Barbuda,Saint John's,1.929566186515543,2.2904148791205143,8.212638533845434,-5.083454788078288
162,Dominica,Roseau,0.6677193828350194,0.8311281194584006,2.7101460280470686,-5.554827591991737
163,Cuba,Havana,8.929915292692947,9.797420780966606,58.90006129051382,-7.544408206178241
164,Guyana,Georgetown,1.1224158017219226,1.3251987886506322,4.750177485357948,-1.0860006882745101
165,Greece,Athens,4.861672100573461,5.53359750171678,52.60728824159353,-1.5560311697611735
166,Belize,Belmopan,2.1668372927494413,2.6030526773856777,11.982933286954863,-0.43505921971434836
167,Brazil,Bras,0.7266820593136791,0.925159427116334,3.221312750973514,-1.3976961072515337
168,Bolivia,National,0.7688385549913945,1.011590083214485,3.3890981314247908,-0.40360036493077334
169,Bahamas,Nassau,3.569128533809262,4.09378050231665,17.76600237077775,-0.560500062912241
170,Mexico,Mexico City,4.172749394909239,4.917027829799605,31.599454087714886,-1.8784680418052861
171,Macedonia,Skopje,9.939090751889143,11.070911306960838,171.4381738179242,-4.737265255308885
172,Ecuador,Quito,0.7823435763940364,0.9751609468035946,7.076213082891046,-0.6641796382510867
173,Grenada,Saint George's,1.573415655661028,1.7800299758261469,6.242068185420191,-4.284623030199314
174,Honduras,Tegucigalpa,2.766978303987275,3.3379384711173525,15.271728535753788,-1.0712148756732431
175,Peru,Lima,1.5431666833652116,1.7064316101150676,7.216971127544842,-3.2625110372043107
176,Bolivia,Sucre,1.4625705500977404,1.7288746361582195,11.86585097994662,-2.7262172290068465
177,Samoa,Apia,1.4254670192393903,1.7157757941028193,5.09413687045641,-1.340692467457763
178,Nicaragua,Managua,3.242002275219452,3.5757686055885904,13.548299469247876,-2.123427246334593
179,Guatemala,Guatemala City,3.043393286965695,3.532095238233824,20.11600896619785,-1.4441777592743885
180,El Salvador,San Salvador,1.997368263797151,2.287473390942908,8.561873375100845,-0.34571819195095976
181,United States of America,Washington Harbor,2.627062466616816,3.24730173837343,53.09316292603072,0.10986444659334538
