city_index,MSE,MAE,RMSE,SMAPE_%,R2
26,0.18707081873152653,0.32742894458500116,0.43251684213626473,133.10581410633586,0.07588619231037574
27,0.15875452375466476,0.28680304952429303,0.39844011313453964,109.5169855939104,0.42014470552782945
28,1.8597969983300207,1.038476919482747,1.363743743644685,115.71787254986543,0.273558049138512
29,3.100408840341266,1.3549841610397408,1.7607977851931964,117.33906171557365,0.2608903307783682
30,0.5959816129289801,0.5808867669621689,0.7719984539679986,110.32369835862792,0.3940462607424299
31,2.2662236888857685,1.0560775850957707,1.5053981828359462,91.30035310285798,0.47419410067000645
32,1.0953633018205962,0.7694449962526316,1.0465960547511137,107.09478018678205,0.35559325589252655
33,1.5327771908187438,0.9003592972598758,1.238053791569148,89.49108243358296,0.5259530572976108
34,0.7384176816757356,0.6123666017583309,0.8593123306899161,106.71278083537146,0.47109234683452883
35,0.6052913360038467,0.5065943603566379,0.7780047146411432,78.49273099881678,0.5695366567029586
36,2.068387169031047,0.9796212347675614,1.438188850266559,101.74488592823798,0.38758051777770364
37,1.3376734714015959,0.8259580336164077,1.156578346417395,115.41781307114152,0.2393035352901003
38,0.4870591658486076,0.5244739774408953,0.6978962428961827,104.16604049114342,0.4833426786024214
39,0.9625403319483508,0.7288080245657017,0.9810913983663044,107.35514002021137,0.2830108220745756
40,1.2781237816455713,0.8101390787626498,1.1305413666228987,96.4361289466012,0.6196204627201547
41,1.2204135960711853,0.7748608177323613,1.104723311997708,122.8257032899032,0.11698290181231918
42,1.3591198794159853,0.8644390348559752,1.165812969311967,96.2968282065304,0.5105210129188691
43,0.9121032560809106,0.6911227421831616,0.9550409708912548,110.79056237024977,0.32523806418265233
44,0.37825051510668467,0.419253791489079,0.6150207436393383,111.62849519406596,0.47785583263078246
45,1.4338253936350651,0.8583351028951415,1.1974244834790482,87.10839326659926,0.5516193889653455
46,1.8723195299218045,0.9927564221170097,1.3683272744200505,117.0688395679495,0.21778729161201593
47,1.5162024946175185,0.7654437627747845,1.2313417456650768,109.97582142314431,0.37189240402999957
48,1.5405178845486571,0.9234248298754357,1.2411760086904102,85.42094797683959,0.49020989577093443
49,2.900518166695897,1.2675221136336865,1.7030907687777235,89.34239977973623,0.5899903622340912
50,2.196941432604281,1.110935380977212,1.4822082959571778,109.53458588691312,0.10496374653570928
51,1.572293456846638,0.9006301933102762,1.2539112635456457,88.42012941415796,0.5740311041090137
52,0.7572758264346171,0.6320410537359347,0.8702159653985998,120.18743108063042,0.20916047341251853
53,2.02324224838987,1.0376932287023686,1.4224072020310745,105.5036611055784,0.36285176296423116
54,2.128966720556161,1.0385652591074148,1.459097913286206,115.82246755026789,0.09539727484009874
55,0.2531919718621474,0.3730603723403907,0.5031818477073149,110.18936785741022,0.3946376029090106
56,0.3987493147365766,0.4455248274689582,0.6314660044187467,104.29279296682905,0.3967316609725232
57,2.067384846774597,1.0706475186506323,1.4378403411973797,106.26392936862521,0.3676457890440338
58,0.952130002816181,0.7061368565673943,0.9757714910859924,103.86709421702453,0.30583679080671977
59,0.3541540875286834,0.42986314320296154,0.5951084670282245,94.11737018327538,0.41747636477656935
60,0.7886329488201207,0.5980195481393866,0.8880500823828128,102.85092501676046,0.4251264242189565
