0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
24.49314,24.027338,23.36708,23.525084,23.382345,22.140076,23.161966,24.354118,24.251558,21.383018,22.157192,23.410776,21.627975,18.779053,19.935024,21.71297,22.408867,21.991837,22.481724,24.64202
24.218746,24.478683,23.62312,21.412151,22.418465,22.579771,23.927217,25.18639,24.793573,23.151203,22.827032,21.963358,21.69581,22.891989,21.360218,23.412983,23.34294,24.336636,22.961458,22.94159
12.658826,16.103725,17.34496,16.819855,18.043924,17.217731,17.077229,17.400581,18.625057,16.349327,17.617722,17.676573,17.03357,17.284021,16.216658,15.0119095,14.631081,16.589417,17.44641,16.671892
11.199755,9.236147,8.867,9.548051,11.67057,12.777113,11.066984,9.149311,11.248011,9.865936,9.795534,10.877719,11.934529,12.25358,10.805855,12.543597,13.734768,13.449856,12.198359,12.602895
17.665993,15.931948,14.961174,14.671591,15.15954,14.60749,15.650804,17.66139,17.36139,15.957808,15.54653,16.653534,17.042793,17.238562,18.427996,17.360096,17.270172,18.47782,17.909807,18.048546
12.179262,13.183384,14.643235,13.532546,14.516478,14.036055,16.038113,14.643457,14.0492525,13.855619,14.407244,12.839447,13.399242,13.721979,13.9667,15.90148,17.297594,17.205706,17.551268,17.041534
30.272066,28.047096,28.177055,29.105394,27.352152,28.282486,26.435762,27.020557,26.804123,28.784101,27.321146,27.9301,29.11523,29.966839,30.140568,29.521635,29.551329,25.57692,27.770182,29.557093
18.631792,19.435753,19.845783,19.024343,18.21453,19.144648,19.259287,18.953154,19.59784,20.292131,19.721882,19.883055,20.504545,21.168917,21.441076,21.695227,22.467428,19.412868,20.788404,20.44899
25.078178,27.189245,27.802166,26.172852,27.734331,29.25587,28.298983,29.497948,24.807005,25.47852,25.540773,26.134308,26.709633,28.510883,26.051115,26.027779,27.131998,28.96155,29.573933,28.031382
10.365268,10.346149,11.935494,10.5833,12.467114,12.864613,13.301005,12.2178135,11.17368,10.637051,11.618722,10.3818865,12.279467,12.667031,11.5617485,13.925013,14.752559,14.715033,14.427637,13.108421
