city_index,country,location_name,MSE,MAE,RMSE,SMAPE_%,R2
165,Greece,Athens,5.912424543181013,1.8552201614379882,2.431547766995543,16.03872551501128,0.5064665153243988
166,Belize,Belmopan,3.6653365765530284,1.3648994865417483,1.9145068755564782,7.57601237154917,0.22372112088336693
167,Brazil,Bras,0.369293901627291,0.4590809440612793,0.607695566568731,2.0106631778715025,-0.034506245874487584
168,Bolivia,National,0.7727835682353539,0.5952218894958495,0.8790810930940068,2.6228282372208453,-0.05996670832101736
169,Bahamas,Nassau,9.567421152811074,2.1437559738159178,3.093124820114939,10.754067826872284,0.10913976105557388
170,Mexico,Mexico City,6.199607773983172,1.9697266349792484,2.4899011574725556,13.744509759937557,0.26189135234545635
171,Macedonia,Skopje,6.10535837160979,1.9737920185923574,2.4709023395532634,54.77647527312494,0.7142084738458157
172,Ecuador,Quito,3.1176528460525663,1.4985822563171387,1.7656876411337783,12.624169035724986,-4.456012512867274
173,Grenada,Saint George's,0.6037565121934851,0.6190943565368653,0.7770177039125203,2.3994516936505974,-0.006980844959954879
174,Honduras,Tegucigalpa,6.443956685133214,2.0949870300292965,2.5384949645672363,11.342613076532144,-0.19790151769290776
175,Peru,Lima,0.30213011444713644,0.43662376403808606,0.5496636375522184,1.975588113687967,0.5577358295657484
176,Bolivia,Sucre,0.7194263794589785,0.6624881572723388,0.8481900609291402,5.1053131648262475,0.10313407933247587
177,Samoa,Apia,1.1042969880796865,0.8547821083068847,1.0508553602088568,3.1045192276645226,0.12197036963559105
178,Nicaragua,Managua,1.3222678819945708,0.8723093070983887,1.149899074699415,3.4592477679788893,0.6769929292407109
179,Guatemala,Guatemala City,3.0901743841552873,1.3357294006347655,1.757889184264835,8.752978113904216,0.39458808272647883
180,El Salvador,San Salvador,2.9092653171514713,1.334507102966309,1.7056568579733355,5.749762740398536,0.25178682494605054
181,United States of America,Washington Harbor,6.926785304493601,1.8663910994529724,2.63187866447023,29.828247959214448,0.4152872221911076
