last_updated,raw,weekly_gaussian,monthly_gaussian,yearly_gaussian
2024-10-18,26.1,25.006968811493973,24.663950254568803,23.86908576139397
2024-10-19,24.1,24.329588317484173,24.506345494589056,23.790309734173846
2024-10-20,23.1,23.652892104373134,24.345908754840508,23.711415585269766
2024-10-21,22.9,23.512834042368908,24.184216901580946,23.6324318943995
2024-10-22,24.2,23.81192849230632,24.021534431184588,23.553379430794667
2024-10-23,24.2,24.08821271190688,23.857117628308636,23.474275182137546
2024-10-24,24.3,24.11872409120638,23.689697259567993,23.395139142565792
2024-10-25,24.1,23.943551712617968,23.517887509197866,23.315994006905026
2024-10-26,23.3,23.715415863777174,23.340470956132567,23.236856498006425
2024-10-27,24.0,23.466794174400775,23.15734694113111,23.157748483870524
2024-10-28,23.1,23.044982614470158,22.969317718763882,23.078689861680672
2024-10-29,22.2,22.56730680384898,22.778055526284852,22.99970732044802
2024-10-30,22.2,22.31772219524288,22.585730664193715,22.920817473427896
2024-10-31,22.0,22.298484797421757,22.394514732126652,22.842042765492984
2024-11-01,23.3,22.16134321828426,22.20623629039025,22.763403781843188
2024-11-02,21.0,21.73213443610532,22.022072127724694,22.684920372935775
2024-11-03,21.3,21.394446514140053,21.842602796204623,22.606615823465244
2024-11-04,21.2,21.412733950839467,21.668326573863176,22.528511596435393
2024-11-05,21.3,21.743377965646374,21.500028207930395,22.450625515121732
2024-11-06,23.0,22.044054425737016,21.339163783527454,22.372970662728996
2024-11-07,22.2,21.791951901459818,21.1881179165337,22.295576432163145
2024-11-08,21.1,21.036364613797957,21.05026307699692,22.21844989985473
2024-11-09,19.2,20.371447310218723,20.9293757411247,22.141611393278477
2024-11-10,21.1,19.94755219884465,20.828818785428478,22.06508266373735
2024-11-11,19.3,19.51451090074005,20.750747241888572,21.988892070275
2024-11-12,17.2,19.66703325929248,20.69522723081646,21.913060900103105
2024-11-13,22.2,20.626788933266123,20.659708124915902,21.837615385519953
2024-11-14,22.4,21.109379516724672,20.638828385944016,21.762566076991988
2024-11-15,20.3,20.60766725261125,20.624822473878183,21.687930577098843
2024-11-16,19.0,20.158795202219395,20.60876954980376,21.613725384864196
2024-11-17,20.1,20.53528432339899,20.581350355242744,21.539973549889318
2024-11-18,22.1,21.324999707902396,20.534378198101436,21.466693035630385
2024-11-19,22.0,21.79191927610312,20.46193933882677,21.393907110072817
2024-11-20,22.1,21.7733969920421,20.36096116549031,21.32163155441606
2024-11-21,21.2,21.38556703356546,20.231400666433633,21.249888901135616
2024-11-22,22.0,20.486158720282397,20.075794734709323,21.17869337703717
2024-11-23,18.2,19.17122759125129,19.89859554943212,21.108074238350426
2024-11-24,17.1,18.392328135898097,19.704829360321227,21.038030583164264
2024-11-25,18.4,18.673829903095307,19.49936359287437,20.96858362702231
2024-11-26,20.3,19.377135655266365,19.286383855672433,20.899743698667482
2024-11-27,19.2,19.8801123737179,19.069294759280673,20.83153089959003
2024-11-28,21.2,19.957471260736675,18.85090870959372,20.76395540147551
2024-11-29,20.0,19.23979490113787,18.633885193709798,20.697035844100885
2024-11-30,17.3,17.996072234010427,18.42132307723434,20.6307974575704
2024-12-01,16.1,17.26013982678134,18.21693054691409,20.56525185086374
2024-12-02,17.1,17.499173538861882,18.02527833978846,20.50042399308106
2024-12-03,19.0,17.960230406318683,17.85124107790225,20.436324194221715
2024-12-04,19.2,17.6648995486262,17.699422002058753,20.372959187214498
2024-12-05,14.2,17.05948177184002,17.57362786165924,20.31036362086777
2024-12-06,18.2,17.021613826527116,17.475914311070166,20.24853027127405
2024-12-07,18.0,16.916031733790874,17.40584714575434,20.187486127346666
2024-12-08,15.1,16.445947086311165,17.360182150416932,20.127225947961154
2024-12-09,16.1,16.37600853094453,17.33286662687682,20.067781647089188
2024-12-10,17.1,16.776480604834916,17.315586983859518,20.009184808731927
2024-12-11,17.2,17.300437839658894,17.29836162801525,19.951426763990817
2024-12-12,17.0,18.11458225614305,17.270940644492562,19.894524375368302
2024-12-13,20.2,19.03873407538647,17.224026621627132,19.838471482280347
2024-12-14,21.0,18.953436156062914,17.150591200752213,19.783314811814314
2024-12-15,17.2,17.569341370374424,17.04661493953033,19.72904801825441
2024-12-16,14.3,16.317443978403798,16.91174369248148,19.675673493856294
2024-12-17,16.2,16.25844445809215,16.74938858440333,19.623204598159354
2024-12-18,17.3,16.819978528624695,16.56631617934079,19.57166512981446
2024-12-19,17.3,17.14409860792837,16.371889423047072,19.52106055557453
2024-12-20,17.7,16.910102689285115,16.17750823016093,19.4714136729349
2024-12-21,16.1,16.13064831066022,15.9952527446214,19.422721531035794
2024-12-22,15.0,15.14513502045165,15.836694919149892,19.374999005409265
2024-12-23,14.0,14.323395508520004,15.711762515391055,19.32825488135465
2024-12-24,13.8,13.856792299719114,15.627693166891435,19.282505185545162
2024-12-25,12.8,13.974341772801669,15.58816743988408,19.237763564435763
2024-12-26,14.9,14.734275324793655,15.593123845637091,19.19402354263503
2024-12-27,16.2,15.556744011161733,15.638767211510121,19.151297734749065
2024-12-28,16.4,15.908903830499998,15.718716929095532,19.109607942500347
2024-12-29,15.0,16.03742970021755,15.824724713256211,19.068953674373287
2024-12-30,17.1,16.257508010808607,15.947912627182642,19.0293412825958
2024-12-31,16.3,16.355219741099965,16.0796621783057,18.99078309080655
2025-01-01,16.1,16.315400868914217,16.212186219052434,18.95328208581026
2025-01-02,16.5,16.29228525644192,16.338802737439305,18.916853268419665
2025-01-03,16.2,16.276517391226577,16.4536977425956,18.881499299932308
2025-01-04,16.1,16.395568806904414,16.55207339638502,18.847221580759808
2025-01-05,16.3,16.85281504090924,16.630028296948794,18.814033669738258
2025-01-06,18.2,17.403959389172083,16.684695374138332,18.781943851865837
2025-01-07,18.3,17.479576164113666,16.714857633231464,18.750947968631966
2025-01-08,16.1,17.230751381169412,16.721542521379252,18.72106749898753
2025-01-09,17.2,17.275379599391023,16.708180646830527,18.69230592126678
2025-01-10,18.2,17.415634473088154,16.6810321352292,18.66466490189007
2025-01-11,17.4,17.115417377456694,16.64852159870705,18.638149127586882
2025-01-12,16.1,16.45427211805727,16.620243050405602,18.612749387288762
2025-01-13,16.2,15.719531299836943,16.60575196997943,18.58848870587496
2025-01-14,14.4,15.14168356934297,16.613024659715155,18.565375445550597
